GENDER,PROVINCE,RACE,AGE_GROUP,RECORD_DATE,DAY_OF_WEEK,MONTH_OF_YEAR,CHANNEL2,DURATION_CATEGORY,NUMBER_OF_USERS,NUMBER_OF_SESSIONS,AVG_DURATION
female,Gauteng,black,Young Adults,2016-01-24,Sun,Jan,Africa Magic,Short,1,2,00:00:00
male,Free State,white,Adults,2016-01-24,Sun,Jan,Boomerang,Short,1,1,00:11:08
male,Gauteng,None,Adults,2016-01-24,Sun,Jan,Boomerang,Short,1,1,00:02:02
male,Mpumalanga,black,Young Adults,2016-01-24,Sun,Jan,Boomerang,Short,1,1,00:03:09
male,Kwazulu Natal,indian_asian,Young Adults,2016-01-24,Sun,Jan,Boomerang,Short,1,1,00:02:49
male,Kwazulu Natal,white,Adults,2016-01-24,Sun,Jan,CNN,Short,1,1,00:26:46
male,Western Cape,coloured,Adults,2016-01-24,Sun,Jan,CNN,Short,1,1,00:00:03
male,North West,white,Young Adults,2016-01-24,Sun,Jan,CNN,Short,1,1,00:06:13
female,Eastern Cape,black,Young Adults,2016-01-24,Sun,Jan,Cartoon Network,Medium,1,1,01:32:32
male,Gauteng,black,Young Adults,2016-01-24,Sun,Jan,Cartoon Network,Medium,1,1,01:01:47
male,Kwazulu Natal,white,Adults,2016-01-24,Sun,Jan,Cartoon Network,Short,1,1,00:56:49
male,Eastern Cape,black,Seniors,2016-01-24,Sun,Jan,Cartoon Network,Short,1,1,00:00:04
male,Kwazulu Natal,None,Young Adults,2016-01-24,Sun,Jan,Cartoon Network,Short,1,1,00:00:10
female,Gauteng,black,Adults,2016-01-24,Sun,Jan,Channel O,Short,1,1,00:01:09
male,Gauteng,black,Adults,2016-01-24,Sun,Jan,Channel O,Short,2,2,00:02:29
male,Gauteng,black,Under 18,2016-01-24,Sun,Jan,Channel O,Short,1,1,00:09:33
male,Western Cape,coloured,Young Adults,2016-01-24,Sun,Jan,Channel O,Short,1,1,00:07:54
male,Gauteng,black,Young Adults,2016-01-24,Sun,Jan,Channel O,Short,1,2,00:25:12
male,Gauteng,white,Young Adults,2016-01-24,Sun,Jan,DStv Events 1,Short,1,1,00:03:05
male,Western Cape,coloured,Adults,2016-01-24,Sun,Jan,E! Entertainment,Short,1,1,00:03:34
male,Limpopo,black,Young Adults,2016-01-24,Sun,Jan,SawSee,Short,1,1,00:10:13
female,Mpumalanga,black,Adults,2016-01-24,Sun,Jan,SuperSport Blitz,Short,1,1,00:00:00
male,Gauteng,black,Adults,2016-01-24,Sun,Jan,SuperSport Blitz,Short,1,1,00:01:16
male,North West,black,Adults,2016-01-24,Sun,Jan,SuperSport Blitz,Short,1,1,00:20:34
male,Gauteng,black,Young Adults,2016-01-24,Sun,Jan,SuperSport Blitz,Short,1,1,00:00:08
male,Gauteng,indian_asian,Young Adults,2016-01-24,Sun,Jan,SuperSport Blitz,Short,1,1,00:05:02
male,Gauteng,coloured,Young Adults,2016-01-24,Sun,Jan,SuperSport Blitz,Short,1,1,00:08:10
male,Eastern Cape,white,Adults,2016-01-24,Sun,Jan,Supersport Live Events,Short,1,1,00:04:54
male,Mpumalanga,black,Adults,2016-01-24,Sun,Jan,Supersport Live Events,Short,1,1,00:02:04
male,Gauteng,black,Young Adults,2016-01-24,Sun,Jan,Supersport Live Events,Short,1,1,00:01:14
male,Kwazulu Natal,indian_asian,Young Adults,2016-01-24,Sun,Jan,Supersport Live Events,Short,1,1,00:01:24
male,Kwazulu Natal,coloured,Young Adults,2016-01-24,Sun,Jan,Supersport Live Events,Short,1,1,00:01:04
male,Gauteng,coloured,Young Adults,2016-01-24,Sun,Jan,Supersport Live Events,Short,1,1,00:04:12
male,Western Cape,indian_asian,Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:32:42
female,Eastern Cape,black,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:00:12
male,Limpopo,black,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,2,00:12:18
male,Mpumalanga,black,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:16:03
male,Gauteng,None,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:01:33
male,Kwazulu Natal,black,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:01:54
male,Gauteng,black,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:05:48
male,Eastern Cape,coloured,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:18:39
male,Western Cape,coloured,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:04:00
female,Mpumalanga,black,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:04:15
male,Kwazulu Natal,None,Young Adults,2016-01-24,Sun,Jan,Trace TV,Short,1,1,00:01:24
male,Gauteng,black,Young Adults,2016-01-24,Sun,Jan,Vuzu,Short,1,1,00:00:25
male,North West,black,Adults,2016-01-25,Mon,Jan,Africa Magic,Short,1,1,00:00:04
female,Gauteng,black,Adults,2016-01-25,Mon,Jan,Africa Magic,Short,1,1,00:00:42
male,Eastern Cape,black,Seniors,2016-01-25,Mon,Jan,Africa Magic,Short,1,1,00:03:10
male,Kwazulu Natal,black,Young Adults,2016-01-25,Mon,Jan,Africa Magic,Short,1,1,00:13:24
male,Gauteng,black,Young Adults,2016-01-25,Mon,Jan,Africa Magic,Short,1,1,00:01:47
male,Western Cape,coloured,Adults,2016-01-25,Mon,Jan,Boomerang,Short,1,1,00:00:52
female,Gauteng,black,Young Adults,2016-01-25,Mon,Jan,Boomerang,Short,1,1,00:00:02
male,Gauteng,other,Adults,2016-01-25,Mon,Jan,CNN,Short,1,1,00:15:17
male,Eastern Cape,white,Adults,2016-01-25,Mon,Jan,CNN,Short,1,1,00:12:00
male,Gauteng,black,Young Adults,2016-01-25,Mon,Jan,CNN,Short,1,1,00:10:43
male,Gauteng,white,Young Adults,2016-01-25,Mon,Jan,CNN,Short,1,1,00:00:02
male,Western Cape,coloured,Young Adults,2016-01-25,Mon,Jan,CNN,Short,1,1,00:08:32
male,Gauteng,indian_asian,Young Adults,2016-01-25,Mon,Jan,CNN,Short,1,1,00:00:38
male,Kwazulu Natal,white,Adults,2016-01-25,Mon,Jan,Cartoon Network,Short,1,1,00:36:15
male,Eastern Cape,black,Adults,2016-01-25,Mon,Jan,Cartoon Network,Short,1,1,00:04:29
male,Gauteng,coloured,Under 18,2016-01-25,Mon,Jan,Cartoon Network,Short,1,1,00:00:48
male,Gauteng,black,Young Adults,2016-01-25,Mon,Jan,Cartoon Network,Short,1,1,00:00:19
male,Eastern Cape,black,Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:05:57
male,North West,black,Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:00:12
male,Mpumalanga,black,Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:04:45
male,Northern Cape,coloured,Seniors,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:19:27
male,Limpopo,black,Under 18,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:00:57
male,Gauteng,black,Young Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:06:24
male,North West,black,Young Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:24:33
male,Kwazulu Natal,black,Young Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:22:48
male,Western Cape,black,Young Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:15:06
female,Mpumalanga,black,Young Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:09:00
male,Free State,black,Young Adults,2016-01-25,Mon,Jan,Channel O,Short,1,1,00:01:24
None,None,None,Under 18,2016-01-25,Mon,Jan,E! Entertainment,Short,1,1,00:03:22
male,Western Cape,coloured,Adults,2016-01-25,Mon,Jan,M-Net,Short,1,1,00:05:55
female,Western Cape,coloured,Young Adults,2016-01-25,Mon,Jan,SuperSport Blitz,Short,1,1,00:02:02
male,Mpumalanga,black,Young Adults,2016-01-25,Mon,Jan,SuperSport Blitz,Short,1,1,00:00:00
male,Gauteng,None,Young Adults,2016-01-25,Mon,Jan,SuperSport Blitz,Short,1,1,00:01:14
male,Gauteng,black,Adults,2016-01-25,Mon,Jan,Supersport Live Events,Short,3,3,00:07:31
male,Western Cape,coloured,Adults,2016-01-25,Mon,Jan,Supersport Live Events,Short,1,1,00:00:00
male,Kwazulu Natal,black,Young Adults,2016-01-25,Mon,Jan,Supersport Live Events,Short,1,1,00:06:12
male,Gauteng,white,Young Adults,2016-01-25,Mon,Jan,Supersport Live Events,Short,1,1,00:01:02
male,Mpumalanga,black,Young Adults,2016-01-25,Mon,Jan,Supersport Live Events,Short,1,1,00:00:00
male,Gauteng,indian_asian,Young Adults,2016-01-25,Mon,Jan,Supersport Live Events,Short,1,1,00:48:56
male,Western Cape,coloured,Young Adults,2016-01-25,Mon,Jan,Supersport Live Events,Short,1,1,00:00:58
male,Gauteng,white,Adults,2016-01-25,Mon,Jan,Trace TV,Short,2,2,00:24:09
male,Gauteng,coloured,Under 18,2016-01-25,Mon,Jan,Trace TV,Short,1,1,00:00:06
male,Northern Cape,black,Young Adults,2016-01-25,Mon,Jan,Trace TV,Short,1,1,00:04:36
male,Western Cape,coloured,Young Adults,2016-01-25,Mon,Jan,Trace TV,Short,1,1,00:08:21
male,Gauteng,white,Young Adults,2016-01-25,Mon,Jan,Trace TV,Short,1,1,00:00:30
male,Gauteng,coloured,Young Adults,2016-01-25,Mon,Jan,Vuzu,Short,1,1,00:00:39
female,Gauteng,black,Adults,2016-01-26,Tue,Jan,Africa Magic,Short,1,1,00:03:25
female,Eastern Cape,black,Adults,2016-01-26,Tue,Jan,Africa Magic,Short,1,1,00:01:39
female,Gauteng,black,Young Adults,2016-01-26,Tue,Jan,Africa Magic,Short,1,1,00:00:29
male,Free State,black,Young Adults,2016-01-26,Tue,Jan,Africa Magic,Short,1,1,00:01:10
male,Gauteng,black,Young Adults,2016-01-26,Tue,Jan,Africa Magic,Short,2,2,00:02:43
male,Western Cape,None,Adults,2016-01-26,Tue,Jan,Boomerang,Short,1,1,00:07:28
male,Gauteng,other,Adults,2016-01-26,Tue,Jan,Boomerang,Short,1,1,00:02:58
female,Gauteng,black,Young Adults,2016-01-26,Tue,Jan,Boomerang,Short,1,1,00:00:57
male,Gauteng,black,Adults,2016-01-26,Tue,Jan,CNN,Short,2,2,00:00:44
male,Gauteng,black,Under 18,2016-01-26,Tue,Jan,Cartoon Network,Short,1,1,00:06:40
male,Gauteng,coloured,Young Adults,2016-01-26,Tue,Jan,Cartoon Network,Short,1,1,00:12:54
male,Kwazulu Natal,None,Young Adults,2016-01-26,Tue,Jan,Cartoon Network,Short,1,1,00:48:09
male,Gauteng,white,Young Adults,2016-01-26,Tue,Jan,Cartoon Network,Short,1,1,00:02:03
male,Gauteng,black,Adults,2016-01-26,Tue,Jan,Channel O,Short,2,2,00:05:05
male,Kwazulu Natal,black,Young Adults,2016-01-26,Tue,Jan,Channel O,Short,1,1,00:01:39
male,Eastern Cape,black,Young Adults,2016-01-26,Tue,Jan,Channel O,Short,1,1,00:00:15
male,Limpopo,black,Young Adults,2016-01-26,Tue,Jan,Channel O,Short,2,2,00:19:56
male,Mpumalanga,black,Young Adults,2016-01-26,Tue,Jan,Channel O,Short,1,1,00:28:06
male,North West,black,Young Adults,2016-01-26,Tue,Jan,Channel O,Short,1,1,00:03:30
female,Gauteng,black,Young Adults,2016-01-26,Tue,Jan,DStv Events 1,Short,1,1,00:04:20
male,Gauteng,white,Young Adults,2016-01-26,Tue,Jan,E! Entertainment,Short,1,1,00:00:22
male,Kwazulu Natal,indian_asian,Young Adults,2016-01-26,Tue,Jan,E! Entertainment,Short,1,1,00:06:10
male,Eastern Cape,black,Young Adults,2016-01-26,Tue,Jan,E! Entertainment,Short,1,1,00:01:00
male,Free State,white,Adults,2016-01-26,Tue,Jan,MK,Short,1,1,00:00:46
male,Gauteng,indian_asian,Adults,2016-01-26,Tue,Jan,SawSee,Short,1,1,00:17:17
male,North West,black,Adults,2016-01-26,Tue,Jan,SawSee,Short,1,1,00:00:00
female,Free State,black,Adults,2016-01-26,Tue,Jan,SawSee,Short,1,1,00:01:47
male,Western Cape,other,Young Adults,2016-01-26,Tue,Jan,SawSee,Short,1,1,00:01:11
female,Kwazulu Natal,None,Young Adults,2016-01-26,Tue,Jan,SawSee,Short,1,1,00:00:11
male,Eastern Cape,black,Young Adults,2016-01-26,Tue,Jan,SawSee,Short,1,1,00:01:22
male,Gauteng,white,Young Adults,2016-01-26,Tue,Jan,SawSee,Short,1,1,00:00:15
male,Limpopo,black,Adults,2016-01-26,Tue,Jan,SuperSport Blitz,Short,1,1,00:03:02
male,Gauteng,white,Adults,2016-01-26,Tue,Jan,SuperSport Blitz,Short,1,1,00:02:36
male,Limpopo,black,Under 18,2016-01-26,Tue,Jan,SuperSport Blitz,Short,1,1,00:07:30
male,Gauteng,white,Young Adults,2016-01-26,Tue,Jan,SuperSport Blitz,Short,1,1,00:00:30
female,Limpopo,black,Young Adults,2016-01-26,Tue,Jan,SuperSport Blitz,Short,1,1,00:00:42
male,Mpumalanga,black,Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:00:14
male,Gauteng,indian_asian,Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:00:24
male,Gauteng,black,Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:17:46
male,North West,black,Seniors,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:00:06
male,Gauteng,black,Under 18,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:08:52
male,Gauteng,black,Young Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:02:54
male,Mpumalanga,indian_asian,Young Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:04:44
male,Kwazulu Natal,black,Young Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:01:44
male,Western Cape,coloured,Young Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,3,4,00:14:29
male,Gauteng,white,Young Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:00:20
male,Eastern Cape,black,Young Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:02:24
male,Kwazulu Natal,other,Young Adults,2016-01-26,Tue,Jan,Supersport Live Events,Short,1,1,00:02:20
male,Gauteng,black,Adults,2016-01-26,Tue,Jan,Trace TV,Short,3,3,00:03:37
male,Mpumalanga,None,Young Adults,2016-01-26,Tue,Jan,Trace TV,Short,1,1,00:04:18
male,Kwazulu Natal,black,Young Adults,2016-01-26,Tue,Jan,Trace TV,Short,1,1,00:00:18
male,Kwazulu Natal,indian_asian,Young Adults,2016-01-26,Tue,Jan,Trace TV,Short,1,1,00:00:00
male,Gauteng,black,Young Adults,2016-01-26,Tue,Jan,Trace TV,Short,2,2,00:04:54
male,Northern Cape,black,Young Adults,2016-01-26,Tue,Jan,Trace TV,Short,1,1,00:00:45
male,Mpumalanga,None,Young Adults,2016-01-26,Tue,Jan,Vuzu,Short,1,1,00:00:14
male,Limpopo,black,Adults,2016-01-26,Tue,Jan,kykNET,Short,1,1,00:00:00
male,Eastern Cape,black,Adults,2016-01-27,Wed,Jan,Africa Magic,Short,1,1,00:00:17
male,Gauteng,black,Adults,2016-01-27,Wed,Jan,Africa Magic,Short,3,3,00:00:54
male,Mpumalanga,black,Adults,2016-01-27,Wed,Jan,Africa Magic,Short,1,1,00:00:29
male,Gauteng,black,Young Adults,2016-01-27,Wed,Jan,Africa Magic,Short,1,1,00:00:29
male,North West,black,Young Adults,2016-01-27,Wed,Jan,Africa Magic,Short,1,1,00:00:16
male,Kwazulu Natal,black,Young Adults,2016-01-27,Wed,Jan,Africa Magic,Short,1,1,00:00:53
male,Free State,black,Young Adults,2016-01-27,Wed,Jan,Africa Magic,Short,1,1,00:00:23
male,Northern Cape,black,Young Adults,2016-01-27,Wed,Jan,Africa Magic,Short,1,2,00:00:43
male,Gauteng,white,Young Adults,2016-01-27,Wed,Jan,Boomerang,Short,1,1,00:00:10
female,Gauteng,None,Young Adults,2016-01-27,Wed,Jan,Boomerang,Short,1,1,00:36:37
male,Gauteng,black,Young Adults,2016-01-27,Wed,Jan,Boomerang,Short,1,1,00:02:22
male,Western Cape,None,Adults,2016-01-27,Wed,Jan,CNN,Short,1,1,00:16:10
male,North West,white,Young Adults,2016-01-27,Wed,Jan,CNN,Short,1,1,00:00:03
male,North West,black,Adults,2016-01-27,Wed,Jan,Cartoon Network,Short,1,1,00:01:20
male,Limpopo,black,Under 18,2016-01-27,Wed,Jan,Cartoon Network,Short,1,1,00:01:27
male,Gauteng,black,Young Adults,2016-01-27,Wed,Jan,Cartoon Network,Short,1,1,00:00:23
male,Mpumalanga,white,Young Adults,2016-01-27,Wed,Jan,Cartoon Network,Short,1,1,00:00:07
male,Gauteng,white,Adults,2016-01-27,Wed,Jan,Channel O,Short,1,1,00:13:30
male,Gauteng,black,Adults,2016-01-27,Wed,Jan,Channel O,Short,2,2,00:03:11
male,Limpopo,black,Adults,2016-01-27,Wed,Jan,Channel O,Short,1,1,00:07:54
male,Mpumalanga,None,Adults,2016-01-27,Wed,Jan,Channel O,Short,1,1,00:05:57
male,Mpumalanga,black,Adults,2016-01-27,Wed,Jan,Channel O,Short,1,1,00:03:45
male,Mpumalanga,None,Young Adults,2016-01-27,Wed,Jan,Channel O,Short,1,1,00:02:27
female,Western Cape,coloured,Young Adults,2016-01-27,Wed,Jan,Channel O,Short,1,1,00:00:45
male,Eastern Cape,black,Young Adults,2016-01-27,Wed,Jan,Channel O,Short,1,1,00:06:54
male,Mpumalanga,black,Young Adults,2016-01-27,Wed,Jan,Channel O,Short,2,2,00:01:27
male,Limpopo,black,Young Adults,2016-01-27,Wed,Jan,Channel O,Short,2,2,00:01:26
male,Western Cape,coloured,Young Adults,2016-01-27,Wed,Jan,Channel O,Short,1,1,00:01:18
male,Gauteng,black,Young Adults,2016-01-27,Wed,Jan,Channel O,Short,3,3,00:03:14
male,Kwazulu Natal,black,Young Adults,2016-01-27,Wed,Jan,M-Net,Short,1,1,00:00:16
male,Gauteng,black,Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,2,2,00:05:29
male,Mpumalanga,black,Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:01:02
male,Gauteng,white,Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:02:08
female,Western Cape,None,Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:02:26
female,Gauteng,black,Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:00:06
male,Western Cape,coloured,Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:00:26
male,Limpopo,black,Under 18,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:12:08
male,Gauteng,black,Under 18,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:01:16
male,Eastern Cape,coloured,Young Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:13:26
male,Gauteng,black,Young Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,3,3,00:05:08
male,Mpumalanga,black,Young Adults,2016-01-27,Wed,Jan,SuperSport Blitz,Short,1,1,00:00:00
female,Western Cape,None,Adults,2016-01-27,Wed,Jan,Supersport Live Events,Short,1,1,00:01:18
male,Western Cape,coloured,Adults,2016-01-27,Wed,Jan,Supersport Live Events,Short,1,1,00:31:20
male,Eastern Cape,black,Young Adults,2016-01-27,Wed,Jan,Supersport Live Events,Short,1,1,00:07:36
male,Gauteng,black,Young Adults,2016-01-27,Wed,Jan,Supersport Live Events,Short,1,1,00:00:14
male,Eastern Cape,coloured,Young Adults,2016-01-27,Wed,Jan,Supersport Live Events,Short,1,1,00:03:32
male,Western Cape,coloured,Adults,2016-01-27,Wed,Jan,Trace TV,Short,1,1,00:07:39
None,None,None,Under 18,2016-01-27,Wed,Jan,Trace TV,Short,1,1,00:00:42
male,Free State,black,Young Adults,2016-01-27,Wed,Jan,Trace TV,Short,1,1,00:12:54
male,Gauteng,black,Young Adults,2016-01-27,Wed,Jan,Trace TV,Short,1,1,00:00:24
female,Gauteng,black,Young Adults,2016-01-27,Wed,Jan,Trace TV,Short,1,1,00:00:36
male,Mpumalanga,black,Young Adults,2016-01-27,Wed,Jan,Vuzu,Short,1,1,00:00:20
male,Kwazulu Natal,black,Adults,2016-01-28,Thu,Jan,Africa Magic,Short,1,1,00:00:04
male,Mpumalanga,black,Adults,2016-01-28,Thu,Jan,Africa Magic,Short,2,2,00:08:48
female,Gauteng,black,Adults,2016-01-28,Thu,Jan,Africa Magic,Short,1,1,00:06:55
male,Limpopo,black,Adults,2016-01-28,Thu,Jan,Africa Magic,Short,1,1,00:00:00
male,Kwazulu Natal,black,Young Adults,2016-01-28,Thu,Jan,Africa Magic,Short,1,1,00:00:02
male,North West,black,Young Adults,2016-01-28,Thu,Jan,Africa Magic,Short,2,2,00:01:19
male,Gauteng,black,Young Adults,2016-01-28,Thu,Jan,Africa Magic,Short,1,1,00:01:44
male,Limpopo,black,Young Adults,2016-01-28,Thu,Jan,Africa Magic,Short,1,1,00:00:31
male,Mpumalanga,black,Adults,2016-01-28,Thu,Jan,Boomerang,Short,2,2,00:08:28
male,Northern Cape,black,Adults,2016-01-28,Thu,Jan,Boomerang,Short,1,1,00:01:42
male,Limpopo,black,Adults,2016-01-28,Thu,Jan,Boomerang,Short,1,1,00:00:04
male,Gauteng,white,Young Adults,2016-01-28,Thu,Jan,Boomerang,Short,1,1,00:00:23
male,Eastern Cape,white,Young Adults,2016-01-28,Thu,Jan,Boomerang,Short,1,1,00:00:36
female,Gauteng,black,Young Adults,2016-01-28,Thu,Jan,Boomerang,Short,1,1,00:13:51
male,Kwazulu Natal,black,Adults,2016-01-28,Thu,Jan,CNN,Short,1,1,00:00:58
male,Gauteng,None,Adults,2016-01-28,Thu,Jan,CNN,Short,1,1,00:02:15
male,Mpumalanga,black,Adults,2016-01-28,Thu,Jan,Cartoon Network,Short,1,1,00:18:36
male,Western Cape,None,Adults,2016-01-28,Thu,Jan,Cartoon Network,Short,1,1,00:09:52
male,Gauteng,black,Young Adults,2016-01-28,Thu,Jan,Cartoon Network,Short,1,1,00:00:00
male,Mpumalanga,black,Young Adults,2016-01-28,Thu,Jan,Cartoon Network,Short,1,1,00:02:56
male,Western Cape,coloured,Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:01:06
male,Gauteng,black,Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:51:03
male,Mpumalanga,None,Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:52:03
male,Western Cape,None,Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:00:12
male,Western Cape,white,Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:01:21
male,Western Cape,coloured,Seniors,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:00:24
male,Northern Cape,black,Young Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:01:27
male,Limpopo,black,Young Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:09:24
male,Gauteng,black,Young Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:00:00
female,Kwazulu Natal,indian_asian,Young Adults,2016-01-28,Thu,Jan,Channel O,Short,1,1,00:04:42
male,North West,white,Young Adults,2016-01-28,Thu,Jan,E! Entertainment,Short,1,1,00:02:00
male,Gauteng,black,Young Adults,2016-01-28,Thu,Jan,E! Entertainment,Short,1,1,00:05:44
male,North West,white,Young Adults,2016-01-28,Thu,Jan,M-Net,Short,1,1,00:00:35
male,Kwazulu Natal,black,Young Adults,2016-01-28,Thu,Jan,SawSee,Short,1,1,00:00:36
female,Western Cape,None,Adults,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:17:14
male,Kwazulu Natal,black,Adults,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:05:20
male,Limpopo,black,Adults,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:03:46
male,Western Cape,None,Under 18,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:04:20
male,Western Cape,coloured,Young Adults,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:06:16
female,Eastern Cape,coloured,Young Adults,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:09:28
male,Mpumalanga,black,Young Adults,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:08:52
male,Free State,indian_asian,Young Adults,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:01:32
male,Gauteng,indian_asian,Young Adults,2016-01-28,Thu,Jan,SuperSport Blitz,Short,1,1,00:00:24
male,Gauteng,black,Adults,2016-01-28,Thu,Jan,Supersport Live Events,Short,1,1,00:01:22
female,Gauteng,black,Adults,2016-01-28,Thu,Jan,Supersport Live Events,Short,1,1,00:00:42
male,North West,black,Adults,2016-01-28,Thu,Jan,Supersport Live Events,Short,1,1,00:39:28
male,Western Cape,coloured,Adults,2016-01-28,Thu,Jan,Supersport Live Events,Short,2,2,00:00:37
male,Gauteng,black,Seniors,2016-01-28,Thu,Jan,Supersport Live Events,Short,1,1,00:02:06
male,Mpumalanga,black,Young Adults,2016-01-28,Thu,Jan,Supersport Live Events,Short,1,1,00:05:08
male,Gauteng,black,Young Adults,2016-01-28,Thu,Jan,Supersport Live Events,Short,2,2,00:00:28
male,Western Cape,coloured,Adults,2016-01-28,Thu,Jan,Trace TV,Short,1,1,00:10:51
female,Mpumalanga,indian_asian,Adults,2016-01-28,Thu,Jan,Trace TV,Short,1,1,00:17:27
male,Eastern Cape,black,Adults,2016-01-28,Thu,Jan,Trace TV,Short,1,1,00:00:12
male,Western Cape,coloured,Seniors,2016-01-28,Thu,Jan,Trace TV,Short,1,1,00:01:09
female,Gauteng,black,Young Adults,2016-01-28,Thu,Jan,Trace TV,Short,1,1,00:15:03
male,Limpopo,black,Young Adults,2016-01-28,Thu,Jan,Trace TV,Short,1,1,00:06:57
male,Gauteng,black,Young Adults,2016-01-28,Thu,Jan,Trace TV,Short,1,1,00:03:21
male,Northern Cape,black,Young Adults,2016-01-28,Thu,Jan,Trace TV,Short,1,1,00:00:45
female,Western Cape,white,Young Adults,2016-01-28,Thu,Jan,Vuzu,Short,1,1,00:00:00
male,Gauteng,black,Adults,2016-01-29,Fri,Jan,Africa Magic,Short,1,1,00:00:00
male,North West,black,Adults,2016-01-29,Fri,Jan,Africa Magic,Short,1,1,00:02:11
female,Gauteng,black,Adults,2016-01-29,Fri,Jan,Africa Magic,Short,1,1,00:00:11
male,Kwazulu Natal,black,Adults,2016-01-29,Fri,Jan,Africa Magic,Short,1,1,00:00:00
None,None,None,Under 18,2016-01-29,Fri,Jan,Africa Magic,Short,1,1,00:00:59
male,Gauteng,black,Young Adults,2016-01-29,Fri,Jan,Africa Magic,Short,2,2,00:00:17
